,lon,lat_weidu,BIOME_1_2,ABS_lat,cec_0.30_mean,nitrogen_0.30_mean,phh2o_0.30_mean,soc_0.30_mean,GDP_per_capita_PPP2005,Human_development_index2005,Annual_mean_moisture_index_2,anthropogenic_biome_2,Aridity_index_2,CN30cm_1_2,population_density_2,Human_influence_index_2,development_threat_index_2,human_modification_terrestrial_2,nfertilizer_global_2,occP_1_2,totP,labP,orgP,pfertilizer_global_2,Potential_evapotranspiration_annual_2,secP_1_2,SMC30cm_1_2,SMN30cm_1_2,wc2.1_2.5m_elev_2,bdod_0_30cm_mean,cfvo_0_30cm_mean,clay_0_30cm_mean,ocd_0_30cm_mean,sand_0_30cm_mean,silt_0_30cm_mean,human_footprint_3,travel_time_to_cities_min,prec,srad,tavg,tmax,tmin,human_sum,human_organic,human_inorganic,human_two_component,human_phosphotransferase,human_transporters
SRR13614394,116.65,37.3,111,37.3,212.691803,95.81803131,79.67560069,88.3394928,17012.875,0.76565671,0.445816636,22,3491,7.035243511,294.3126831,26,2,0.752125621,108.9290009,73.31347656,321.8891602,39.77147675,130.8690491,24.83499908,1486,23.08366013,85.37619781,12.13549995,20,136.412969,81.21961975,208.2702942,150.7014364,268.4023081,523.5642802,18.46795082,4.652395725,43.25088843,16345,13.09122774,18.25112559,7.93249387,0.328384957,-0.703145511,-0.147523692,0.148639505,0.986861939,0.043552715
SRR13614395,116.65,37.3,111,37.3,212.691803,95.81803131,79.67560069,88.3394928,17012.875,0.76565671,0.445816636,22,3491,7.035243511,294.3126831,26,2,0.752125621,108.9290009,73.31347656,321.8891602,39.77147675,130.8690491,24.83499908,1486,23.08366013,85.37619781,12.13549995,20,136.412969,81.21961975,208.2702942,150.7014364,268.4023081,523.5642802,18.46795082,4.652395725,43.25088843,16345,13.09122774,18.25112559,7.93249387,0.328384957,-0.703145511,-0.147523692,0.148639505,0.986861939,0.043552715
SRR13614396,116.65,37.3,111,37.3,212.691803,95.81803131,79.67560069,88.3394928,17012.875,0.76565671,0.445816636,22,3491,7.035243511,294.3126831,26,2,0.752125621,108.9290009,73.31347656,321.8891602,39.77147675,130.8690491,24.83499908,1486,23.08366013,85.37619781,12.13549995,20,136.412969,81.21961975,208.2702942,150.7014364,268.4023081,523.5642802,18.46795082,4.652395725,43.25088843,16345,13.09122774,18.25112559,7.93249387,0.328384957,-0.703145511,-0.147523692,0.148639505,0.986861939,0.043552715
SRR13614397,116.65,37.3,111,37.3,212.691803,95.81803131,79.67560069,88.3394928,17012.875,0.76565671,0.445816636,22,3491,7.035243511,294.3126831,26,2,0.752125621,108.9290009,73.31347656,321.8891602,39.77147675,130.8690491,24.83499908,1486,23.08366013,85.37619781,12.13549995,20,136.412969,81.21961975,208.2702942,150.7014364,268.4023081,523.5642802,18.46795082,4.652395725,43.25088843,16345,13.09122774,18.25112559,7.93249387,0.328384957,-0.703145511,-0.147523692,0.148639505,0.986861939,0.043552715
SRR13614398,116.65,37.3,111,37.3,212.691803,95.81803131,79.67560069,88.3394928,17012.875,0.76565671,0.445816636,22,3491,7.035243511,294.3126831,26,2,0.752125621,108.9290009,73.31347656,321.8891602,39.77147675,130.8690491,24.83499908,1486,23.08366013,85.37619781,12.13549995,20,136.412969,81.21961975,208.2702942,150.7014364,268.4023081,523.5642802,18.46795082,4.652395725,43.25088843,16345,13.09122774,18.25112559,7.93249387,0.328384957,-0.703145511,-0.147523692,0.148639505,0.986861939,0.043552715
SRR13614399,116.65,37.3,111,37.3,212.691803,95.81803131,79.67560069,88.3394928,17012.875,0.76565671,0.445816636,22,3491,7.035243511,294.3126831,26,2,0.752125621,108.9290009,73.31347656,321.8891602,39.77147675,130.8690491,24.83499908,1486,23.08366013,85.37619781,12.13549995,20,136.412969,81.21961975,208.2702942,150.7014364,268.4023081,523.5642802,18.46795082,4.652395725,43.25088843,16345,13.09122774,18.25112559,7.93249387,0.328384957,-0.703145511,-0.147523692,0.148639505,0.986861939,0.043552715
SRR13614400,116.65,37.3,111,37.3,212.691803,95.81803131,79.67560069,88.3394928,17012.875,0.76565671,0.445816636,22,3491,7.035243511,294.3126831,26,2,0.752125621,108.9290009,73.31347656,321.8891602,39.77147675,130.8690491,24.83499908,1486,23.08366013,85.37619781,12.13549995,20,136.412969,81.21961975,208.2702942,150.7014364,268.4023081,523.5642802,18.46795082,4.652395725,43.25088843,16345,13.09122774,18.25112559,7.93249387,0.328384957,-0.703145511,-0.147523692,0.148639505,0.986861939,0.043552715
SRR13614401,116.65,37.3,111,37.3,212.691803,95.81803131,79.67560069,88.3394928,17012.875,0.76565671,0.445816636,22,3491,7.035243511,294.3126831,26,2,0.752125621,108.9290009,73.31347656,321.8891602,39.77147675,130.8690491,24.83499908,1486,23.08366013,85.37619781,12.13549995,20,136.412969,81.21961975,208.2702942,150.7014364,268.4023081,523.5642802,18.46795082,4.652395725,43.25088843,16345,13.09122774,18.25112559,7.93249387,0.328384957,-0.703145511,-0.147523692,0.148639505,0.986861939,0.043552715
SRR13614402,116.65,37.3,111,37.3,212.691803,95.81803131,79.67560069,88.3394928,17012.875,0.76565671,0.445816636,22,3491,7.035243511,294.3126831,26,2,0.752125621,108.9290009,73.31347656,321.8891602,39.77147675,130.8690491,24.83499908,1486,23.08366013,85.37619781,12.13549995,20,136.412969,81.21961975,208.2702942,150.7014364,268.4023081,523.5642802,18.46795082,4.652395725,43.25088843,16345,13.09122774,18.25112559,7.93249387,0.328384957,-0.703145511,-0.147523692,0.148639505,0.986861939,0.043552715
SRR13766241,107.426,26.4984,112,26.4984,191.2524516,275.4780172,58.23468781,496.7271423,5508.842285,0.635038435,1.012512922,24,11672,5.448866844,160.5849152,26,1,0.444145977,17.2840004,95.32015991,189.75,13.10829258,49.75126648,3.595999956,1017,25.34547806,70.23480225,12.88980007,1156,114.5236282,169.9593557,261.4749959,330.9737803,275.4656372,462.9720256,16.53523254,60.89079285,98.45949173,12754.33333,14.28620408,18.17179664,10.39830681,0.140142463,0.013469493,0.027146254,0.084424145,0.133645915,-0.118543345
SRR13766242,107.425,26.4984,112,26.4984,191.2524516,275.4780172,58.23468781,496.7271423,5508.842285,0.635038435,1.012512922,24,11672,5.448866844,160.5849152,26,1,0.522592664,17.2840004,95.32015991,189.75,13.10829258,49.75126648,3.595999956,1017,25.34547806,70.23480225,12.88980007,1156,114.5236282,169.9593557,261.4749959,330.9737803,275.4656372,462.9720256,16.53523254,60.89079285,98.45949173,12754.33333,14.28620408,18.17179664,10.39830681,0.634223928,0.106208879,0.149516846,0.238556772,0.297347067,-0.157405636
SRR13766243,107.424,26.4984,112,26.4984,191.2524516,275.4780172,58.23468781,496.7271423,5508.842285,0.635038435,1.012512922,24,11629,5.448866844,160.5849152,26,1,0.522592664,17.2840004,95.32015991,189.75,13.10829258,49.75126648,3.595999956,1018,25.34547806,70.23480225,12.88980007,1156,114.5236282,169.9593557,261.4749959,330.9737803,275.4656372,462.9720256,16.53523254,60.89079285,98.45949173,12754.33333,14.28620408,18.17179664,10.39830681,0.634223928,0.106208879,0.149516846,0.238556772,0.297347067,-0.157405636
SRR13766244,107.423,26.4984,112,26.4984,186.4269867,269.7981974,58.35444641,471.5801086,5508.842285,0.635038435,1.012512922,24,11629,5.448866844,160.5849152,26,1,0.522592664,17.2840004,95.32015991,189.75,13.10829258,49.75126648,3.595999956,1018,25.34547806,70.23480225,12.88980007,1156,116.1462199,176.8967285,262.5747477,329.7540436,269.9937439,467.4933573,16.53523254,60.89079285,98.45949173,12754.33333,14.28620408,18.17179664,10.39830681,0.634223928,0.106208879,0.149516846,0.238556772,0.297347067,-0.157405636
SRR13766245,107.422,26.4984,112,26.4984,186.4269867,269.7981974,58.35444641,471.5801086,5508.842285,0.635038435,1.012512922,24,11629,5.448866844,160.5849152,26,1,0.522592664,17.2840004,95.32015991,189.75,13.10829258,49.75126648,3.595999956,1018,25.34547806,70.23480225,12.88980007,1156,116.1462199,176.8967285,262.5747477,329.7540436,269.9937439,467.4933573,16.53523254,60.89079285,98.45949173,12754.33333,14.28620408,18.17179664,10.39830681,0.634223928,0.106208879,0.149516846,0.238556772,0.297347067,-0.157405636
SRR13766247,107.421,26.4984,112,26.4984,186.4269867,269.7981974,58.35444641,471.5801086,5508.842285,0.635038435,1.012512922,24,11629,5.448866844,160.5849152,26,1,0.522592664,17.2840004,95.32015991,189.75,13.10829258,49.75126648,3.595999956,1018,25.34547806,70.23480225,12.88980007,1156,116.1462199,176.8967285,262.5747477,329.7540436,269.9937439,467.4933573,16.53523254,60.89079285,98.45949173,12754.33333,14.28620408,18.17179664,10.39830681,0.634223928,0.106208879,0.149516846,0.238556772,0.297347067,-0.157405636
SRR13766248,107.42,26.4984,112,26.4984,186.4269867,269.7981974,58.35444641,471.5801086,5508.842285,0.635038435,1.012512922,24,11629,5.448866844,160.5849152,26,1,0.522592664,17.2840004,95.32015991,189.75,13.10829258,49.75126648,3.595999956,1018,25.34547806,70.23480225,12.88980007,1156,116.1462199,176.8967285,262.5747477,329.7540436,269.9937439,467.4933573,16.53523254,60.89079285,98.45949173,12754.33333,14.28620408,18.17179664,10.39830681,0.634223928,0.106208879,0.149516846,0.238556772,0.297347067,-0.157405636
SRR13766249,107.419,26.4984,112,26.4984,186.4269867,269.7981974,58.35444641,471.5801086,5508.842285,0.635038435,1.012512922,24,11629,5.448866844,160.5849152,26,1,0.522592664,17.2840004,95.32015991,189.75,13.10829258,49.75126648,3.595999956,1018,25.34547806,70.23480225,12.88980007,1156,116.1462199,176.8967285,262.5747477,329.7540436,269.9937439,467.4933573,16.53523254,60.89079285,98.45949173,12754.33333,14.28620408,18.17179664,10.39830681,0.634223928,0.106208879,0.149516846,0.238556772,0.297347067,-0.157405636
SRR13766250,107.418,26.4984,112,26.4984,186.4269867,269.7981974,58.35444641,471.5801086,5508.842285,0.635038435,1.012512922,24,11629,5.448866844,160.5849152,26,1,0.522592664,17.2840004,95.32015991,189.75,13.10829258,49.75126648,3.595999956,1018,25.34547806,70.23480225,12.88980007,1156,116.1462199,176.8967285,262.5747477,329.7540436,269.9937439,467.4933573,16.53523254,67.08047485,98.45949173,12754.33333,14.28620408,18.17179664,10.39830681,0.632857075,0.105992929,0.14942372,0.238611814,0.29742421,-0.158595598
SRR13766251,107.417,26.4984,112,26.4984,186.4269867,269.7981974,58.35444641,471.5801086,5508.842285,0.635038435,1.012512922,24,11629,5.448866844,160.5849152,26,1,0.522592664,17.2840004,95.32015991,189.75,13.10829258,49.75126648,3.595999956,1018,25.34547806,70.23480225,12.88980007,1156,116.1462199,176.8967285,262.5747477,329.7540436,269.9937439,467.4933573,16.53523254,67.08047485,98.45949173,12754.33333,14.28620408,18.17179664,10.39830681,0.632857075,0.105992929,0.14942372,0.238611814,0.29742421,-0.158595598
SRR13766252,107.416,26.4984,112,26.4984,186.4269867,269.7981974,58.35444641,471.5801086,5508.842285,0.635038435,1.012512922,32,11593,5.448866844,67.27758789,26,1,0.478248715,17.2840004,95.32015991,189.75,13.10829258,49.75126648,3.595999956,1019,25.34547806,70.23480225,12.88980007,1179,116.1462199,176.8967285,262.5747477,329.7540436,269.9937439,467.4933573,15.70838737,67.08047485,98.45949173,12756.08333,14.28620408,18.17179664,10.39830681,0.448008872,0.019712653,0.027030617,0.155373857,0.305585672,-0.059693927
SRR13766253,107.415,26.4984,112,26.4984,186.4269867,269.7981974,58.35444641,471.5801086,5508.842285,0.635038435,1.012512922,32,11593,5.448866844,67.27758789,26,1,0.478248715,17.2840004,95.32015991,189.75,13.10829258,49.75126648,3.595999956,1019,25.34547806,70.23480225,12.88980007,1179,116.1462199,176.8967285,262.5747477,329.7540436,269.9937439,467.4933573,15.70838737,67.08047485,98.45949173,12756.08333,14.28620408,18.17179664,10.39830681,0.448008872,0.019712653,0.027030617,0.155373857,0.305585672,-0.059693927
SRR13766273,107.433,26.4984,112,26.4984,194.5810343,272.1541239,58.7560641,509.9256287,5508.842285,0.635038435,1.012512922,24,11672,5.448866844,160.5849152,26,1,0.444145977,17.2840004,95.32015991,189.75,13.10829258,49.75126648,3.595999956,1017,25.34547806,70.23480225,12.88980007,1156,114.1257222,168.9897563,263.1629333,330.8204142,285.5997721,451.0115458,17.12841415,46.21377182,98.45949173,12754.33333,14.28620408,18.17179664,10.39830681,0.160921604,0.026158562,0.013880915,0.082149982,0.127867998,-0.089135853
SRR13766274,107.432,26.4984,112,26.4984,191.2524516,275.4780172,58.23468781,496.7271423,5508.842285,0.635038435,1.012512922,24,11672,5.448866844,160.5849152,26,1,0.444145977,17.2840004,95.32015991,189.75,13.10829258,49.75126648,3.595999956,1017,25.34547806,70.23480225,12.88980007,1156,114.5236282,169.9593557,261.4749959,330.9737803,275.4656372,462.9720256,17.12841415,46.21377182,98.45949173,12754.33333,14.28620408,18.17179664,10.39830681,0.160921604,0.026158562,0.013880915,0.082149982,0.127867998,-0.089135853
SRR13766276,107.431,26.4984,112,26.4984,191.2524516,275.4780172,58.23468781,496.7271423,5508.842285,0.635038435,1.012512922,24,11672,5.448866844,160.5849152,26,1,0.444145977,17.2840004,95.32015991,189.75,13.10829258,49.75126648,3.595999956,1017,25.34547806,70.23480225,12.88980007,1156,114.5236282,169.9593557,261.4749959,330.9737803,275.4656372,462.9720256,17.12841415,46.21377182,98.45949173,12754.33333,14.28620408,18.17179664,10.39830681,0.160921604,0.026158562,0.013880915,0.082149982,0.127867998,-0.089135853
SRR13766277,107.43,26.4984,112,26.4984,191.2524516,275.4780172,58.23468781,496.7271423,5508.842285,0.635038435,1.012512922,24,11672,5.448866844,160.5849152,26,1,0.444145977,17.2840004,95.32015991,189.75,13.10829258,49.75126648,3.595999956,1017,25.34547806,70.23480225,12.88980007,1156,114.5236282,169.9593557,261.4749959,330.9737803,275.4656372,462.9720256,17.12841415,46.21377182,98.45949173,12754.33333,14.28620408,18.17179664,10.39830681,0.160921604,0.026158562,0.013880915,0.082149982,0.127867998,-0.089135853
SRR13766278,107.429,26.4984,112,26.4984,191.2524516,275.4780172,58.23468781,496.7271423,5508.842285,0.635038435,1.012512922,24,11672,5.448866844,160.5849152,26,1,0.444145977,17.2840004,95.32015991,189.75,13.10829258,49.75126648,3.595999956,1017,25.34547806,70.23480225,12.88980007,1156,114.5236282,169.9593557,261.4749959,330.9737803,275.4656372,462.9720256,17.12841415,46.21377182,98.45949173,12754.33333,14.28620408,18.17179664,10.39830681,0.160921604,0.026158562,0.013880915,0.082149982,0.127867998,-0.089135853
SRR13766279,107.428,26.4984,112,26.4984,191.2524516,275.4780172,58.23468781,496.7271423,5508.842285,0.635038435,1.012512922,24,11672,5.448866844,160.5849152,26,1,0.444145977,17.2840004,95.32015991,189.75,13.10829258,49.75126648,3.595999956,1017,25.34547806,70.23480225,12.88980007,1156,114.5236282,169.9593557,261.4749959,330.9737803,275.4656372,462.9720256,17.12841415,46.21377182,98.45949173,12754.33333,14.28620408,18.17179664,10.39830681,0.160921604,0.026158562,0.013880915,0.082149982,0.127867998,-0.089135853
SRR13766281,107.427,26.4984,112,26.4984,191.2524516,275.4780172,58.23468781,496.7271423,5508.842285,0.635038435,1.012512922,24,11672,5.448866844,160.5849152,26,1,0.444145977,17.2840004,95.32015991,189.75,13.10829258,49.75126648,3.595999956,1017,25.34547806,70.23480225,12.88980007,1156,114.5236282,169.9593557,261.4749959,330.9737803,275.4656372,462.9720256,17.12841415,46.21377182,98.45949173,12754.33333,14.28620408,18.17179664,10.39830681,0.160921604,0.026158562,0.013880915,0.082149982,0.127867998,-0.089135853
SRR14267048,116.39,39.96,105,39.96,NA,NA,NA,NA,29956.50977,0.871850431,0.479618073,11,3859,5.462621689,22531.71289,52,1,0.932845891,59.22900009,42.26843643,111.9659653,8.115611076,27.76985931,12.91100025,1433,12.73404694,82.7609024,15.15040016,51,NA,NA,NA,NA,NA,NA,37.84097672,0,47.46013147,14927.83333,12.46285018,18.0482623,6.859238965,1.165231182,0.012997315,-0.126806061,0.478214804,0.579023782,0.221801343
SRR14267049,116.38,39.96,105,39.96,NA,NA,NA,NA,29956.50977,0.871850431,0.479618073,11,3822,5.462621689,44179.34375,52,1,0.93700254,59.22900009,42.26843643,111.9659653,8.115611076,27.76985931,12.91100025,1433,12.73404694,82.7609024,15.15040016,51,NA,NA,NA,NA,NA,NA,38,0,47.46013147,14927.83333,12.46285018,18.0482623,6.859238965,-0.690812845,-0.414574316,-0.287947143,0.305624005,0.368718522,-0.662633913
SRR14267050,116.37,39.96,105,39.96,NA,NA,NA,NA,29956.50977,0.871850431,0.479618073,11,3921,5.462621689,81800.60156,60,1,0.938443363,59.22900009,42.26843643,111.9659653,8.115611076,27.76985931,12.91100025,1433,12.73404694,82.7609024,15.15040016,55,NA,NA,NA,NA,NA,NA,36.77164459,0,47.46013147,14829.08333,12.46285018,18.0482623,6.859238965,-3.820633075,-1.231333005,-0.553499877,-0.01045448,-0.01141703,-2.013928683
SRR14267051,116.36,39.96,105,39.96,NA,NA,NA,NA,29956.50977,0.871850431,0.479618073,11,3943,5.462621689,27547.07422,60,1,0.938443363,59.22900009,42.26843643,111.9659653,8.115611076,27.76985931,12.91100025,1432,12.73404694,82.7609024,15.15040016,55,NA,NA,NA,NA,NA,NA,34.60615921,0,47.50902692,14829.08333,12.45546447,18.03574379,6.862956561,0.844375397,-0.183705146,-0.093224078,0.448948101,0.554057311,0.118299209
SRR14267052,116.35,39.96,105,39.96,NA,NA,NA,NA,29956.50977,0.871850431,0.479618073,11,3943,5.462621689,25651.05664,60,1,0.9375965,59.22900009,42.26843643,111.9659653,8.115611076,27.76985931,12.91100025,1435,12.73404694,82.7609024,15.15040016,55,NA,NA,NA,NA,NA,NA,33.79211807,0,47.50902692,14829.08333,12.45546447,18.03574379,6.862956561,0.98024083,-0.163251814,-0.061672787,0.466007392,0.579016302,0.160141738
SRR14267053,116.34,39.96,105,39.96,NA,NA,NA,NA,29956.50977,0.871850431,0.479618073,11,3958,5.462621689,25205.31836,60,1,0.939779878,59.22900009,42.26843643,111.9659653,8.115611076,27.76985931,12.91100025,1432,12.73404694,82.7609024,15.15040016,55,NA,NA,NA,NA,NA,NA,36.14764786,0,47.50902692,14829.08333,12.45546447,18.03574379,6.862956561,1.102489154,-0.103343251,-0.108443499,0.46549495,0.565832791,0.282948162
SRR14267054,116.33,39.96,105,39.96,NA,NA,NA,NA,29956.50977,0.871850431,0.480313063,11,3959,5.462621689,24957.25781,60,1,0.9381814,59.22900009,42.26843643,111.9659653,8.115611076,27.76985931,12.91100025,1431,12.73404694,82.7609024,15.15040016,56,NA,NA,NA,NA,NA,NA,39.51331711,0,47.50902692,14822.66667,12.45546447,18.03574379,6.862956561,1.213553363,-0.031148242,-0.185577098,0.452256074,0.533243618,0.444779012
SRR14267055,116.53,39.96,105,39.96,NA,NA,NA,NA,29956.50977,0.871850431,0.471942633,11,3877,5.332164288,6205.391113,54,2,0.938105226,122.5319977,73.31347656,321.8891602,39.77147675,130.8690491,27.04199982,1439,23.08366013,68.3914032,12.82619953,35,NA,NA,NA,NA,NA,NA,30.10186005,0,46.45196613,14891.75,12.28057266,18.07020462,6.491558326,1.411014849,-0.570725282,-0.206599908,0.312446998,1.013664166,0.862228875
SRR14267056,116.52,39.96,105,39.96,NA,NA,NA,NA,29956.50977,0.871850431,0.471942633,11,3867,5.332164288,8289.630859,54,2,0.875556231,122.5319977,73.31347656,321.8891602,39.77147675,130.8690491,27.04199982,1437,23.08366013,68.3914032,12.82619953,35,NA,NA,NA,NA,NA,NA,33.4735527,0,46.54395099,14891.75,12.33911698,18.02029538,6.65861297,0.935075949,-0.617409503,-0.396618696,0.160017528,0.830396654,0.958689966
SRR14267057,116.51,39.96,105,39.96,NA,NA,NA,NA,29956.50977,0.871850431,0.471942633,11,3862,5.332164288,10553.46094,46,2,0.926353216,122.5319977,73.31347656,321.8891602,39.77147675,130.8690491,27.04199982,1437,23.08366013,68.3914032,12.82619953,35,NA,NA,NA,NA,NA,NA,36.89071655,0,46.54395099,14891.75,12.33911698,18.02029538,6.65861297,0.982018681,-0.496818961,-0.401525097,0.238841469,0.898196959,0.74332431
SRR14267058,116.5,39.96,105,39.96,NA,NA,NA,NA,29956.50977,0.871850431,0.479618073,11,3845,5.332164288,12440.67676,46,1,0.938879907,59.22900009,73.31347656,321.8891602,39.77147675,130.8690491,12.91100025,1438,23.08366013,68.3914032,12.82619953,35,NA,NA,NA,NA,NA,NA,38,0,46.54395099,14891.75,12.33911698,18.02029538,6.65861297,1.955004202,0.253489291,-0.036533773,0.581145262,0.704072868,0.452830554
SRR14267059,116.32,39.96,105,39.96,NA,NA,NA,NA,29956.50977,0.871850431,0.480313063,11,3956,5.462621689,26825.04297,60,1,0.93728143,59.22900009,42.26843643,111.9659653,8.115611076,27.76985931,12.91100025,1433,12.73404694,82.7609024,15.15040016,56,NA,NA,NA,NA,NA,NA,40.35623932,0,47.00155902,14822.66667,12.38914805,17.99181631,6.792914509,1.070000628,-0.052505498,-0.220296031,0.431895213,0.504650588,0.406256356
SRR14267060,116.49,39.96,105,39.96,NA,NA,NA,NA,29956.50977,0.871850431,0.479618073,11,3892,5.462621689,12440.67676,46,1,0.93964386,59.22900009,42.26843643,111.9659653,8.115611076,27.76985931,12.91100025,1436,12.73404694,82.7609024,15.15040016,41,NA,NA,NA,NA,NA,NA,36.31727219,0,46.54395099,14838.58333,12.33911698,18.02029538,6.65861297,1.910064169,0.219848898,0.00291525,0.588727344,0.721538863,0.377033814
