Run,geo_continent,geo,sum,sum-organic,sum-inorganic,sum-Phosphotransferase,sum-Transporters,sum-Two-component
SRR17459119,North America,5,-4.356176659,1.106582135,0.189008957,-0.443740179,-3.436191905,-1.771835668
SRR17459120,North America,5,0.118084495,1.065699302,0.51431938,1.133293959,-2.175854116,-0.419374031
SRR17459121,North America,5,-3.123508144,1.015124177,0.52844683,0.682979461,-4.512711629,-0.837346982
SRR17459122,North America,5,-1.194620707,1.063591984,1.270552437,0.744336334,-3.260680413,-1.012421049
SRR17459123,North America,5,-3.545440615,1.087617585,0.416171673,0.945653014,-4.421028624,-1.573854264
SRR17459124,North America,5,-3.892442989,1.346149816,0.504189291,1.082883428,-6.021830123,-0.803835402
SRR17459125,North America,5,-4.004768592,1.02085503,1.042295064,2.034432997,-5.793435567,-2.308916117
SRR17459126,North America,5,-2.978670612,0.672386276,0.480777941,0.877576568,-4.455455371,-0.553956027
SRR17459127,North America,5,6.961068238,-2.073340811,0.946551009,0.264484085,5.616443875,2.206930081
SRR17459128,North America,5,4.73209903,3.941512987,2.024969361,0.517045844,-1.521473279,-0.229955883
SRR17459129,North America,5,-0.868320683,2.07593739,0.583959555,1.40505612,-3.96533833,-0.967935418
SRR17459130,North America,5,-7.859037252,1.144694331,-1.305422328,-0.918035507,-4.210657426,-2.569616322
SRR17459131,North America,5,8.384816379,-0.735779665,2.871272178,-0.722854308,5.855486005,1.116692169
SRR17459132,North America,5,-8.366520277,0.903005831,-1.126880379,-0.672058408,-4.788526658,-2.682060663
SRR17459133,North America,5,4.117619836,0.815125013,2.836367599,-0.674863754,0.84595516,0.295035818
SRR17459134,North America,5,4.344162689,-0.12367428,3.084702979,-1.069745267,1.637155308,0.815723949
SRR17459135,North America,5,3.300337115,-1.011694071,5.891064972,-0.492095892,-0.531837524,-0.55510037
SRR17459136,North America,5,4.304590792,-0.200400877,3.957423684,-0.711998084,-0.213154089,1.472720159
SRR17459137,North America,5,3.808942744,-0.515754477,3.971766075,0.145029169,0.040191558,0.16771042
SRR17459138,North America,5,5.410685067,-1.646223189,4.796085264,-0.952023289,1.003925496,2.208920785
SRR17459139,North America,5,0.777312862,-1.429227849,4.185530513,-0.45982834,-2.417447543,0.898286082
SRR17459140,North America,5,14.42374389,0.855327345,6.608175101,-0.469008973,4.20627902,3.222971394
SRR17459141,North America,5,1.737140449,-0.303615545,3.301340999,-0.070010877,0.196972004,-1.387546132
SRR17459142,North America,5,2.828657281,-1.533824548,2.170432079,-0.270616366,1.222364959,1.240301157
SRR17459143,North America,5,-3.561615693,-0.572259171,1.143664993,-0.200288813,-3.311498173,-0.621234529
SRR17459144,North America,5,3.546263575,-1.533442099,1.375846547,0.415307858,1.188940267,2.099611001
SRR17459145,North America,5,-6.356097124,-1.091211329,-1.626827285,-0.69851371,-0.647331997,-2.292212802
SRR17459146,North America,5,3.587594174,-1.777745514,1.004735793,-0.358906184,3.028078704,1.691431376
SRR17459147,North America,5,-3.297523325,-1.884396071,-0.135366283,-1.195742352,0.291810412,-0.373829032
SRR17459148,North America,5,7.744678226,-0.923300339,2.661762206,-0.453125607,3.920411159,2.538930806
SRR17459149,North America,5,-7.702017687,-0.531309587,0.589662339,-0.505753867,-5.065915469,-2.188701103
SRR17459150,North America,5,12.66418715,0.767356372,6.791044194,0.68338702,3.905131248,0.517268315
SRR17459151,North America,5,-4.488171196,-0.924296231,1.584181804,-0.232484704,-3.215403042,-1.700169023
SRR17459152,North America,5,7.294893541,0.355928474,4.396617861,-0.158558337,2.155805993,0.54509955
SRR17459153,North America,5,-9.193965071,-1.830085313,-0.899766443,-0.9167103,-4.988387106,-0.559015908
SRR17459154,North America,5,3.625644294,0.217516727,3.656302298,-0.708840349,1.802318448,-1.34165283
SRR17459155,North America,5,-3.85374372,-1.203348349,0.225646003,-0.517484892,-1.593224582,-0.765331901
SRR17459156,North America,5,-2.582035202,-0.490802388,0.363290528,-0.305912206,-1.796291402,-0.352319735
SRR17459157,North America,5,-1.91863651,-1.083660388,1.18217513,-0.527126276,-0.684016398,-0.806008578
SRR17459158,North America,5,-4.847523431,-1.523612862,0.357721696,-0.345595453,-2.678056314,-0.657980498
SRR17459159,North America,5,-1.076052843,-1.833335831,1.519480953,-0.140116539,-1.621345411,0.999263985
SRR17459160,North America,5,-3.934914812,-0.659808188,0.76388134,-0.688045962,-2.369799133,-0.981142869
SRR17459161,North America,5,-2.345381599,-1.033640428,1.345676497,-0.559110869,-2.66409174,0.565784941
SRR17459162,North America,5,-3.097807196,-1.097303515,0.712607118,-0.576963292,-1.271323662,-0.864823844
SRR17459163,North America,5,0.029202807,-1.470213841,2.363295216,-0.536585248,0.275572393,-0.602865712
SRR17459164,North America,5,-4.751535502,-1.528479823,0.605802845,-0.727506883,-3.751530456,0.650178816
SRR17459165,North America,5,-3.089959372,-2.184901342,1.935479386,0.827518989,-3.091514735,-0.57654167
SRR17459166,North America,5,-2.838998754,-1.487606462,1.88299984,-0.084943045,-2.913399783,-0.236049304
SRR17459167,North America,5,-2.956685065,0.56801995,-0.14220046,0.073567825,-2.737269419,-0.718802961
SRR17459168,North America,5,-4.362362867,1.056329926,-0.708895137,0.186073483,-3.037070501,-1.858800639
SRR17459169,North America,5,-0.735898396,1.483639815,-0.14238145,0.139314301,-1.848955956,-0.367515107
SRR17459170,North America,5,-8.396886693,1.074322429,-1.672291678,-0.458330524,-5.010611652,-2.329975267
SRR17459171,North America,5,-6.355661247,0.859256611,-1.187691922,-0.783777572,-3.521799454,-1.72164891
SRR17459172,North America,5,-4.136434669,4.41039408,-0.752356475,-0.869225115,-4.814437605,-2.110809554
SRR17459173,North America,5,-11.88699048,-1.923100284,-1.433425856,-0.895532421,-5.739906362,-1.895025553
SRR17459174,North America,5,-5.464744177,2.548883987,-1.139677162,-0.754379454,-3.732022916,-2.387548632
SRR17459175,North America,5,-4.769215054,1.291957429,-0.979494829,-0.639045665,-3.228458952,-1.214173038
SRR17459176,North America,5,-5.334732872,1.533163715,-0.365083807,-0.605382365,-3.762132415,-2.135297999
SRR17459177,North America,5,-2.08643824,0.76359102,-0.646489583,-0.474099101,-1.880154425,0.150713848
SRR17459178,North America,5,-1.382908681,2.016793117,0.136507313,0.309105916,-3.276517786,-0.568797242
SRR17459179,North America,5,0.321683157,1.097509479,0.075773354,2.352738218,-2.232803237,-0.971534657
SRR17459180,North America,5,-4.785786168,0.128702054,1.552822837,1.56628951,-5.728810019,-2.304790551
SRR17459181,North America,5,0.104494203,3.176006192,0.90449317,1.589005793,-3.832066724,-1.732944229
SRR17459182,North America,5,-2.58844605,0.871908184,0.474810187,1.576499701,-4.307676718,-1.203987404
SRR17459183,North America,5,5.66409115,1.86896854,3.490771473,0.227537942,0.09853432,-0.021721124
SRR17459184,North America,5,5.30325964,1.17255573,2.515541377,0.093343133,0.130275474,1.391543926
SRR17459185,North America,5,0.612306849,-0.280818486,4.246990314,-0.27722838,-2.198102388,-0.878534211
SRR17459186,North America,5,8.8144203,1.790262737,3.67353018,-0.038449798,1.21149268,2.177584501
SRR17459187,North America,5,3.362252581,-0.962884371,6.985041974,-0.671604743,-2.148764555,0.160464276
SRR17459188,North America,5,4.172945268,0.480593647,3.14369974,-0.299344909,-0.01156251,0.8595593
SRR17459189,North America,5,-7.576572698,-1.927248358,-0.347454006,-0.699770851,-2.764641579,-1.837457903
SRR17459190,North America,5,-3.886761576,-0.453055617,-0.666244901,-0.385649142,-1.421649826,-0.96016209
SRR17459191,North America,5,-6.161068228,-1.567410492,-1.672509696,-0.571576517,-0.263399876,-2.086171646
SRR17459192,North America,5,9.01029817,-0.846391184,1.549566234,0.935893983,3.573987526,3.797241611
SRR17459193,North America,5,-2.66161948,-1.192253742,-0.177863236,-0.511755948,-0.517463567,-0.262282987
SRR17459194,North America,5,-4.000858797,-0.381574531,0.324848893,-0.436353319,-2.206454232,-1.301325609
SRR17459195,North America,5,23.60429112,14.49520509,1.904565394,0.101577876,2.26377609,4.83916667
SRR17459196,North America,5,-2.072974272,-0.348012216,0.354664262,-0.615420877,-1.570508968,0.106303527
SRR17459197,North America,5,7.393357973,1.137870749,3.228578948,-0.386605486,2.71279006,0.700723703
SRR17459198,North America,5,1.370758393,1.545533707,2.186085172,-0.866098033,-1.335114521,-0.159647931
SRR17459199,North America,5,1.791459691,0.114446777,4.281575348,0.282576914,-0.788696468,-2.09844288
SRR17459200,North America,5,-0.920176576,-1.908233051,1.354891946,-0.680272487,-0.270456838,0.583893854
SRR17459201,North America,5,1.881341591,1.678291902,5.573530144,-0.450407708,-4.523619805,-0.396452943
SRR17459202,North America,5,4.119639551,-0.22881085,2.386485107,0.26531023,0.427711815,1.268943249
SRR17459203,North America,5,-4.523894528,-0.826188533,0.614357554,-0.468789892,-2.072787029,-1.770486628
SRR17459204,North America,5,-1.286426542,0.65414522,4.805488529,0.364050273,-6.923936039,-0.186174525
SRR17459205,North America,5,6.701852048,-0.584260938,3.883394318,-0.207834493,-0.306285875,3.916839036
SRR17459206,North America,5,-3.708233463,0.909878002,5.174719147,-0.541882961,-7.475820689,-1.775126963
SRR17459207,North America,5,11.88466038,1.474459927,5.960038401,-0.212830125,3.028026055,1.634966125
SRR17459208,North America,5,-12.37119538,-0.466372364,-0.336861341,1.777005247,-9.958211539,-3.386755388
SRR17459209,North America,5,7.856718788,-1.098243769,2.632254168,0.185734178,4.028901969,2.108072243
SRR17459210,North America,5,2.33345836,-1.849345171,1.173193357,-0.457930657,0.467124004,3.000416827
SRR17459211,North America,5,-3.94592545,0.917310142,-1.204319055,0.015095555,-3.45174551,-0.222266581
SRR17459212,North America,5,-9.130868587,0.059830586,-0.874023282,-0.697616024,-4.991284693,-2.627775173
SRR17459213,North America,5,-2.603635663,2.708828036,-0.989988231,-0.366331977,-2.939327961,-1.016815529
SRR17459214,North America,5,-4.3047253,1.036426792,-1.37702305,-0.538768158,-2.236424596,-1.188936287
SRR17459215,North America,5,-3.050733173,1.158164046,-0.639275333,-0.033734085,-2.03357708,-1.502310721
SRR17459216,North America,5,-0.632755801,1.011895209,-0.341162607,0.039773157,-0.506616534,-0.836645025
SRR17459217,North America,5,-8.708141521,-1.55442048,-0.43159436,-0.723808029,-6.17463599,0.176317339
SRR17459218,North America,5,1.404571363,1.686492134,0.38824563,0.741291511,-0.515026104,-0.896431808
SRR17459219,North America,5,-1.634298374,0.290757502,1.000976245,1.461574361,-3.159437256,-1.228169227
SRR17459220,North America,5,17.08575383,-0.430800023,4.395338855,0.192184992,10.96068126,1.968348743
SRR17459221,North America,5,-6.577614821,-0.259558099,2.125907285,1.295824238,-7.827707168,-1.912081077
SRR17459222,North America,5,-1.216802938,0.110490215,0.977486281,0.942315811,-1.909652798,-1.337442446
SRR17459223,North America,5,-6.608348614,-0.298471168,1.647187391,0.90754283,-7.638321557,-1.226286108
SRR17459224,North America,5,-4.10486655,-0.31890454,1.070672118,0.556149794,-3.496481923,-1.916302
SRR17459225,North America,5,-4.657144235,-0.942806119,0.197567851,3.63165479,-6.321272871,-1.222287885
SRR17459226,North America,5,8.114901169,2.856455988,2.627148597,1.801392322,-0.171287497,1.001191759
SRR17459227,North America,5,4.829126488,-1.588322502,1.794601612,-0.639217667,4.544306682,0.717758363
SRR17459228,North America,5,6.614623784,-1.592855924,3.342552814,-0.38676124,3.940018237,1.311669896
SRR17459229,North America,5,4.991463206,-2.26680273,2.907163804,0.297625732,3.301268373,0.752208026
SRR17459230,North America,5,8.584608866,-0.603903819,2.924273918,-0.202774438,4.968584267,1.498428939
SRR17459231,North America,5,2.30920734,-1.567872195,3.12050859,-0.550419887,1.155065138,0.151925694
SRR17459232,North America,5,-7.987616622,-1.28689239,0.024292873,-0.838312665,-3.148538653,-2.738165787
SRR17459233,North America,5,-0.974014819,-1.297762612,0.44353469,-0.440839129,0.402038858,-0.080986625
SRR17459234,North America,5,-3.056288706,-2.025890281,0.615960104,-0.605625732,0.708667978,-1.749400775
SRR17459235,North America,5,1.001635832,-1.051397703,0.716150785,-0.191639185,1.007161166,0.521360769
SRR17459236,North America,5,-2.192408314,-1.403138236,0.855641066,-0.40142132,0.248439224,-1.491929048
SRR17459237,North America,5,5.18977568,-0.894571323,2.773266392,-0.479033899,3.480494829,0.30961968
SRR17459238,North America,5,-2.870138235,-1.402978411,0.617020571,-0.349885886,0.062081758,-1.796376267
SRR17459239,North America,5,-10.52634886,-1.615399219,-1.010110069,-0.796879233,-4.920386326,-2.183574012
SRR17459240,North America,5,16.05345435,-1.762264167,5.583367102,-0.197245705,9.398885237,3.030711881
SRR17459241,North America,5,1.228530766,-0.835997155,1.275929571,0.270160375,-0.328189943,0.846627918
SRR17965547,North America,5,4.907577148,1.575682516,0.321389496,-0.42660904,0.784820908,2.652293268
SRR17965548,North America,5,2.907395689,-0.900144143,0.283422072,0.75211654,2.545868771,0.226132449
SRR17965549,North America,5,-0.969740322,-0.30235755,-0.002857422,1.189435011,-1.890980671,0.037020309
SRR17965550,North America,5,6.124756418,3.989793077,0.972046187,-0.139980785,-0.58173784,1.884635779
SRR17965551,North America,5,0.342241916,-1.016827466,-0.051149834,0.322269173,-0.469513327,1.557463369
SRR17965552,North America,5,6.023247061,4.708766616,0.173480044,0.569198934,-0.800541796,1.372343264
SRR17965553,North America,5,1.055335362,0.122375843,-0.182925397,0.371355472,-0.282079398,1.026608843
SRR17965554,North America,5,-1.88665675,-0.558703336,0.038354208,0.52489385,-1.827186531,-0.064014941
SRR17965555,North America,5,6.084254492,1.710267545,0.590629253,1.249536668,0.962497592,1.571323434
SRR18465910,North America,5,-8.061352448,-0.30668924,-1.558668429,-0.252930335,-5.286691904,-0.65637254
SRR18465911,North America,5,-11.98753925,-1.059567161,-1.924596407,-0.197106326,-6.767866623,-2.038402732
SRR18465912,North America,5,-13.51135194,-1.408756985,-2.30554994,-0.834647354,-6.716816066,-2.245581592
SRR18465913,North America,5,-12.8115883,-1.491209891,-2.109365479,-0.791927076,-6.001249082,-2.417836775
SRR18465914,North America,5,-11.82033485,-0.851176955,-1.978571485,-0.634046098,-6.482353811,-1.8741865
SRR18465915,North America,5,-13.03030626,-0.564465833,-1.988341048,-1.032601133,-6.683182469,-2.76171578
SRR18465916,North America,5,-1.153465556,5.281664539,-1.012580776,-0.230841551,-4.237067045,-0.954640723
SRR18465917,North America,5,-9.654645529,-1.78522726,-1.77209948,0.482131566,-5.769790681,-0.809659674
SRR18465918,North America,5,-11.60164626,-1.661000802,-1.829363936,-0.660851685,-5.706230608,-1.744199225
SRR18465919,North America,5,-11.05504617,-1.600345883,-2.022531192,-0.440798199,-5.133669318,-1.857701577
SRR18465920,North America,5,-13.11311015,-1.517137409,-2.327200128,-0.935541898,-6.591117794,-1.742112926
SRR18465921,North America,5,-11.3056227,-1.586990457,-1.998073492,-0.73620471,-5.554035936,-1.430318107
SRR18465922,North America,5,-13.97318007,-1.615106849,-2.422171686,-0.825933228,-6.904897986,-2.205070323
SRR18465923,North America,5,-7.153985599,-0.223639201,-0.662490598,0.131632652,-4.658391454,-1.741096999
SRR18465924,North America,5,-10.31861863,-0.997364066,-1.639634668,-0.155652393,-5.374135224,-2.151832278
SRR18465925,North America,5,-9.176735238,-0.914378268,-1.54072285,-0.706026135,-4.816410766,-1.199197219
SRR18465926,North America,5,-13.94371104,-1.317825001,-2.589251622,-0.917890316,-6.544108674,-2.574635432
SRR18465927,North America,5,-11.04576216,-1.734910891,-2.184523499,-0.520875934,-5.060873254,-1.544578581
SRR18465928,North America,5,-12.06719538,-1.50576199,-1.59321845,-0.69971559,-6.895374395,-1.373124953
SRR18465929,North America,5,-8.274006725,-0.647443033,-0.664737534,0.174293589,-5.441554075,-1.694565672
SRR18465930,North America,5,-10.73854682,-1.607250672,-2.001571578,-0.508919403,-4.920041753,-1.700763415
SRR18465931,North America,5,-10.32386074,-1.107806836,-1.443755647,-0.50738231,-5.585852021,-1.679063926
SRR18465932,North America,5,-11.55351285,-1.072642143,-2.075650614,-0.700538581,-6.468842285,-1.235839229
SRR18465933,North America,5,-14.83513449,-2.013322808,-2.565279754,-0.876550379,-7.739085215,-1.640896331
SRR18465934,North America,5,-6.545774203,-0.521690884,-0.9266205,-0.120495409,-4.27148493,-0.705482481
SRR18465935,North America,5,-10.85903369,-1.120431733,-1.49291785,-0.596520707,-6.112096851,-1.537066549
SRR18465936,North America,5,-11.76421652,-1.776199356,-1.831708135,-0.645431204,-5.631195659,-1.879682161
SRR18465937,North America,5,-13.27294904,-1.894064133,-2.506367787,-0.81030889,-6.379018555,-1.683189672
SRR18465938,North America,5,-8.320435351,0.623282342,-1.476407455,-0.364410992,-5.784641736,-1.31825751
SRR18465939,North America,5,-8.292493398,-0.410771257,-1.045465147,-0.45047958,-5.117912506,-1.267864909
SRR18465940,North America,5,-8.773967733,0.088284943,-1.503556222,-0.207261963,-5.162052535,-1.989381956
SRR18465941,North America,5,-11.78704179,-1.521408785,-2.076798224,-0.481174504,-6.101109159,-1.60655112
SRR18465942,North America,5,-13.24745125,-1.782965546,-2.008979732,-0.774394919,-6.52919765,-2.151913401
SRR18465943,North America,5,-10.47651737,-1.435160442,-1.803643509,0.030176323,-6.184417328,-1.083472416
SRR18465944,North America,5,-10.19650606,-1.362593415,-2.069216941,-0.330223118,-4.985811918,-1.448660668
SRR18465945,North America,5,-11.62725914,-1.880282824,-2.211526629,-0.630258208,-5.064743817,-1.840447661
SRR18465946,North America,5,-11.61629035,-1.498947174,-2.144522077,-0.331221204,-5.898242551,-1.743357347
SRR18465947,North America,5,-12.6996262,-1.888193212,-2.196671585,-0.454628011,-6.544068979,-1.61606441
SRR18465948,North America,5,-9.563954777,-0.923442531,-2.031699169,-0.125623721,-4.697081341,-1.786108015
SRR18465949,North America,5,-9.904942895,-1.7417823,-1.600383675,-0.569612072,-5.315206953,-0.677957895
SRR18465950,North America,5,-11.57144647,-1.266163923,-2.515130116,0.266807083,-5.495634305,-2.561325208
SRR18465951,North America,5,-11.39307252,-1.561310054,-2.033203664,-0.503392008,-5.324770829,-1.970395967
SRR18465952,North America,5,-11.9182848,-1.527844915,-1.815394108,-0.487823954,-6.23285375,-1.854368075
SRR18465953,North America,5,-9.221354786,0.055466783,-2.246999524,-0.461660469,-5.27948524,-1.288676336
SRR18707284,North America,5,0.026315253,0.448057354,0.781425797,0.077792284,0.055224861,-1.336185043
SRR18707286,North America,5,16.57108394,2.654707448,5.790016238,0.683069307,6.702305247,0.740985701
SRR18707383,North America,5,4.413994436,-1.357852367,3.467337265,-0.232740295,0.196323,2.340926833
SRR18707384,North America,5,3.732401507,-0.178883102,1.750162074,0.116390731,1.874729491,0.170002313
SRR18707385,North America,5,2.163552549,-1.160754861,2.432302931,-0.56906787,2.14308458,-0.682012231
SRR18707386,North America,5,5.510693289,-0.849214848,2.99833427,-0.023811308,0.535064562,2.850320613
SRR18707387,North America,5,-0.467040485,-0.980723388,0.983281439,-0.377956088,0.78405521,-0.875697657
SRR18707388,North America,5,0.608144592,-1.112663562,3.404712388,-0.749376448,0.493573328,-1.428101115
SRR18707389,North America,5,11.77065662,7.682579234,2.153109573,0.288548118,2.026569867,-0.380150167
SRR18707390,North America,5,3.539852338,-0.503539811,1.437861463,0.27318901,0.926333648,1.406008029
SRR18707391,North America,5,-2.202477471,-1.622303469,1.026151548,-0.663467127,-0.850410792,-0.09244763
SRR18707392,North America,5,7.238801425,1.147677585,7.269457547,-0.745154617,0.78024117,-1.213420259
SRR18707393,North America,5,8.346946228,3.038172543,2.544015358,0.136204743,2.388681976,0.239871609
SRR18707394,North America,5,8.16234764,1.844224246,5.274467367,0.07866178,-1.027918912,1.992913159
SRR18707395,North America,5,1.875029091,2.024208443,0.41625173,-0.496889482,0.707673462,-0.776215063
SRR18707396,North America,5,-2.599080587,-1.566340248,0.609282483,-0.700097799,0.811031734,-1.752956757
SRR18707397,North America,5,9.062803539,1.115012389,2.493060488,0.922253422,0.588191127,3.944286112
SRR18707398,North America,5,3.953558003,-1.080249826,2.64428048,-1.026264151,2.4646232,0.951168299
SRR18707471,North America,5,11.54585176,6.38559964,2.967121727,-0.686058352,2.571338289,0.307850455
SRR18707480,North America,5,-5.177962661,-1.656236677,-0.689129906,0.431345933,-1.365975002,-1.897967009
SRR18707481,North America,5,-4.059260634,-0.764214823,1.469165702,-0.15755947,-2.934785348,-1.671866695
SRR18707487,North America,5,-4.349055783,-0.481790657,-0.426281236,0.263978702,-2.916967928,-0.787994663
SRR18707488,North America,5,3.76620081,-1.749746233,2.839585262,0.290689209,4.016940303,-1.631267732
SRR18707490,North America,5,-0.657848308,0.693317933,0.76959318,-0.402691138,-0.51667959,-1.201388694
SRR18707491,North America,5,-3.485097236,-0.824807648,-0.007126519,-0.558859227,-0.639321213,-1.454982628
SRR18707493,North America,5,0.980354354,-1.179451583,0.775611421,0.126440739,1.317443098,-0.059689322
SRR18707510,North America,5,-12.00469616,-2.26680273,-1.329809158,-0.894216121,-5.120504127,-2.393364025
SRR18707511,North America,5,-4.826462164,-1.137634563,1.781107261,-1.07310744,-1.79097499,-2.605852431
SRR18707513,North America,5,10.17386623,2.27583722,4.494708654,-0.059303372,2.436410403,1.026213322
SRR18707523,North America,5,-2.521239376,3.098689389,-0.043328736,-0.503398006,-2.327786747,-2.745415276
SRR18707524,North America,5,-6.956454067,-2.080492274,-0.306178811,-0.783093218,-1.722066738,-2.064623025
SRR18707525,North America,5,0.472551405,-1.590648125,0.513811632,0.079706803,2.15204844,-0.682367344
SRR18707533,North America,5,-2.609652935,-1.331077398,-0.393356289,-0.813378934,-0.338335189,0.266494875
SRR18707534,North America,5,-6.404987196,0.654519911,-1.226417175,0.262012777,-4.000679585,-2.094423124
SRR18707536,North America,5,1.090311916,1.440211117,0.847439871,-0.473901683,-1.276844535,0.553407144
SRR18707611,North America,5,0.687012121,-1.141141578,1.430261875,-0.229031225,1.909790051,-1.282867003
SRR18707612,North America,5,16.14937826,9.133764372,2.537227873,-0.376771048,2.906392302,1.948764759
SRR18707613,North America,5,6.331604213,-1.373701605,3.721627967,0.887090555,2.538015316,0.55857198
SRR18707616,North America,5,10.22729023,2.187970355,2.837318431,0.053737334,4.667821764,0.480442348
SRR18707660,North America,5,9.356190055,2.470730135,4.001739228,-0.372268442,0.727025235,2.528963899
SRR18707661,North America,5,2.093051364,-1.016399208,1.163990194,-0.411640955,3.754461921,-1.397360589
SRR18707663,North America,5,-5.418010444,-1.467393762,-0.095360339,-0.443041509,-1.241338786,-2.170876049
SRR18707665,North America,5,7.915355298,2.053072299,2.771630812,-0.336010107,1.510006181,1.916656114
SRR18707779,North America,5,-4.572223301,-1.599095473,2.413820688,-0.60793405,-2.374699012,-2.404315454
SRR18707780,North America,5,0.994006916,-0.140679068,2.459064155,0.358596006,-0.546331858,-1.136642319
SRR18708702,North America,5,-0.406554149,-1.372008781,2.766766437,-0.820917448,0.35412741,-1.334521766
SRR18708704,North America,5,5.189337324,2.218983132,2.062284251,0.356950231,1.452688329,-0.901568619
SRR18708705,North America,5,-9.328580708,-0.284478451,-1.422957435,-0.988923713,-4.817630575,-1.814590535
SRR18708707,North America,5,-9.271970673,-2.03199252,-0.646840719,-1.003272986,-2.894313716,-2.695550733
SRR18708708,North America,5,0.844043691,-0.982636813,3.815949328,-0.552235413,-0.622739072,-0.814294339
SRR18708718,North America,5,-5.327364897,-1.707897211,-0.453976858,-0.989369595,-1.502128293,-0.67399294
SRR18708728,North America,5,3.230423452,1.253815789,1.227049579,-0.383510774,2.338232209,-1.205163351
SRR18708730,North America,5,-5.951927813,-1.844456851,-1.221121536,-0.792858398,-0.22026939,-1.873221638
SRR18708754,North America,5,-0.608928566,0.808925804,1.129856073,0.285677539,-1.612530629,-1.220857354
SRR18708755,North America,5,5.013147532,0.859412938,3.631628978,1.543634989,0.420213691,-1.441743064
SRR18708757,North America,5,3.385239572,-1.456812234,4.078670867,-0.620647345,2.379832289,-0.995804004
SRR18708759,North America,5,-0.824575089,-0.984512755,1.719012453,-0.423042634,0.311172844,-1.447204997
SRR18708945,North America,5,-1.820889968,-2.124428962,0.469357986,0.292548809,0.655235155,-1.113602956
SRR18708948,North America,5,-1.024181174,-1.045041261,2.719377933,-0.583070763,-0.875098787,-1.240348296
SRR18708949,North America,5,3.27426612,0.240166569,1.603869957,-0.596144332,0.498821962,1.527551964
SRR18708950,North America,5,5.344171732,0.552942677,2.632088553,-0.365881758,2.439865494,0.085156766
SRR18708970,North America,5,-2.591456037,0.163363228,0.548953265,-0.306174858,-0.805066027,-2.192531645
SRR18708971,North America,5,-3.076102706,-2.001111186,-0.446246269,-0.364679573,1.45847588,-1.722541558
SRR18708986,North America,5,-2.722900433,3.455147954,-1.11104803,-0.588446154,-2.362632165,-2.115922037
SRR18708987,North America,5,-3.109412173,-2.194478886,0.256796661,0.132501382,0.819648357,-2.123879688
SRR18708989,North America,5,-1.569336253,-0.140120555,1.092909941,-0.09618344,-0.581523504,-1.844418695
SRR18709038,North America,5,0.817840075,-2.26680273,0.326111952,-0.596935878,4.777262661,-1.421795929
SRR18709052,North America,5,14.84724261,0.4005251,3.651066114,0.758901344,6.947143704,3.08960635
SRR18709070,North America,5,-3.876622753,-0.797189428,0.104855557,0.130684079,-1.853457365,-1.461515597
SRR18709071,North America,5,-3.213736016,-2.084747402,0.230515319,0.003490846,-0.33605846,-1.02693632
SRR18709105,North America,5,-4.684755563,-1.38120703,-0.552937004,-0.167710465,-0.876743824,-1.706157239
SRR18709644,North America,5,7.101161425,1.130065542,5.505677768,-0.9175201,1.067399726,0.315538489
SRR18709645,North America,5,-2.236785582,1.352777274,-1.10855866,-0.148861443,-1.497360397,-0.834782357
SRR18709657,North America,5,22.3119122,-0.272471513,8.996129024,0.497378079,11.86801313,1.222863486
SRR18709668,North America,5,3.979259322,1.169654391,1.660620746,-0.473254806,1.932276361,-0.310037369
SRR18709669,North America,5,40.63738724,0.782090393,9.435660043,2.130944378,24.03093305,4.25775938
SRR18709670,North America,5,43.57220428,-0.21097571,10.50586426,-0.112707663,29.14226666,4.247756728
SRR18709811,North America,5,32.0588299,-0.099783401,8.772308061,-0.23068252,20.80487763,2.812110128
SRR18709850,North America,5,3.333694247,2.325056479,2.025715868,-0.437948236,1.434799531,-2.013929395
SRR18709919,North America,5,1.678132397,-0.997038334,1.674345224,0.103861656,0.658367674,0.238596178
SRR18709953,North America,5,4.171076166,-0.562218767,1.729702585,-0.48087543,5.153275082,-1.668807304
SRR18710025,North America,5,3.686361703,-0.313007676,1.623395917,-0.276857119,2.121774017,0.531056564
SRR18710044,North America,5,4.358956783,0.585490953,3.401777645,-0.418953202,0.02128352,0.769357866
SRR18710045,North America,5,1.840566212,1.234693103,2.604103823,-0.3411744,-1.373646375,-0.283409939
SRR18710084,North America,5,0.199650038,2.666005278,0.586320285,-0.32560732,-1.706988638,-1.020079567
SRR18710085,North America,5,0.107145934,1.145452534,2.173151639,-0.661861852,-1.337475539,-1.212120848
SRR18710090,North America,5,6.63831731,0.296726796,1.31175736,-0.836008006,3.254833097,2.611008063
SRR18710147,North America,5,8.021879212,3.196125062,3.173634171,-0.582898148,1.059923464,1.175094663
SRR18710149,North America,5,6.301554233,3.085462745,1.325084893,-0.485843803,1.561193524,0.815656874
SRR18710441,North America,5,12.0082697,3.580737097,5.606708713,-0.994943751,4.637062292,-0.821294651
SRR18711164,North America,5,16.09893028,12.56013881,1.96268214,-0.611815058,1.698927402,0.488996989
SRR18711165,North America,5,1.830366044,0.749199813,2.09864594,0.467431635,-0.102716,-1.382195344
SRR18711605,North America,5,3.156761271,1.965245984,0.728694478,-0.268535819,0.474208382,0.257148246
SRR18711606,North America,5,10.75193847,6.0449371,0.219740281,0.508799088,5.021492447,-1.043030441
