sort_id,GDP_per_capita_PPP2005,anthropogenic_biome_2,population_density_2,Human_influence_index_2,development_threat_index_2,human_modification_terrestrial_2,pfertilizer_global_2,human_footprint_3,rev_travel_time_to_cities_min,sum,sum_organic,sum_inorganic,sum_phosphotransferase,sum_transporters,sum_two_component,human_sum,human_organic,human_inorganic,human_two_component,human_phosphotransferase,human_transporters,travel_time_to_cities_min
SRR19161332,17568.8125,22,354.1245117,38,1,0.790855706,8.133000374,38.0344696,0,-6.443437633,-1.889064368,-0.79123918,-0.76325495,-2.545524296,-0.454354839,2.635443037,0.57952752,-0.088534944,0.539064488,0.630352061,0.975033912,0
SRR19161333,17568.8125,22,354.1245422,38,1,0.757627189,8.133000374,38.24503708,0,-6.972079977,-1.318858061,-0.556213311,-0.59601178,-3.879119243,-0.621877582,2.432385223,0.54456748,-0.145156102,0.473015902,0.559025272,1.000932671,0
SRR19161334,17568.8125,22,354.1245422,46,1,0.826726198,8.133000374,37.10374451,0,-4.759355162,-0.775202007,-0.824831319,-0.067435166,-2.661513519,-0.430373151,3.010545283,0.566868152,-0.02211563,0.602697026,0.697212174,1.165883561,0
SRR19161335,17568.8125,22,354.1245117,43,1,0.819114625,8.133000374,34.34706879,0,-3.688452938,1.232245238,-0.745356683,-0.37696376,-3.257094893,-0.541282839,2.814839926,0.514764596,0.032695805,0.601532435,0.713619649,0.95222744,0
SRR19215370,12851.50977,41,5.453485012,26,2,0.444085658,3.148999929,16.23469925,-7.702600002,-5.87298401,-1.669041611,-1.122065321,0.110452945,-1.815961188,-1.376368836,0.421195428,0.016375863,-0.091000656,0.102805215,0.30686698,0.086148026,7.702600002
SRR19215371,12851.50977,41,5.453484535,26,2,0.53490901,3.148999929,21.01457214,-14.66127682,-4.211699196,-0.212853726,-1.402610373,-0.78047649,-0.199243416,-1.616515191,1.133014332,0.221626766,-0.058099978,0.264043921,0.451397643,0.254045979,14.66127682
SRR19215372,12851.50977,41,5.453484535,26,2,0.393333852,3.148999929,20.04741859,-17.19248581,-3.107703355,-0.459560797,-0.270681392,-0.505154846,-1.306829844,-0.565476477,0.212176369,0.034314809,-0.256995523,-0.010606368,0.165115033,0.280348417,17.19248581
SRR19215373,12851.50977,41,5.453485012,22,2,0.208825529,3.148999929,18.34432602,-17.39721489,-0.087304468,-0.12613253,0.269367954,0.226980635,0.955684748,-1.413205274,-1.088661346,-0.20079942,-0.500748539,-0.361868432,-0.195460949,0.170215994,17.39721489
SRR19215374,12851.50977,41,5.453484535,22,2,0.201137245,3.148999929,19.64890289,-25.51916122,-5.958306954,-1.426819382,-1.360288491,-0.307236023,-1.581553486,-1.282409573,-1.100306875,-0.183391104,-0.542523791,-0.3816167,-0.223708502,0.230933221,25.51916122
SRR19215375,12851.50977,41,5.453485012,14,2,0.19222635,3.148999929,17.24817085,-21.47152519,-6.718458229,-0.748107218,-1.684855895,-0.614232217,-1.978998586,-1.692264314,-1.403213514,-0.207108124,-0.491085711,-0.380275557,-0.202937351,-0.12180677,21.47152519
SRR19215376,12851.50977,41,5.453484535,14,2,0.195354238,3.148999929,13.13142204,-18.37812042,0.285656082,-0.869797272,-0.418250486,0.176378982,2.845035115,-1.447710256,-1.504546076,-0.287812262,-0.392564406,-0.359280211,-0.157618768,-0.307270429,18.37812042
SRR19215377,12851.50977,41,5.453485012,14,2,0.195354238,3.148999929,12.12863445,-20.97888374,-3.878186406,-1.740006063,-0.836567185,0.320237689,-0.072684819,-1.549166029,-1.534768883,-0.30848852,-0.369804861,-0.355633198,-0.148127882,-0.352714422,20.97888374
SRR19215378,12851.50977,41,5.453485012,26,2,0.245108888,3.148999929,11.44747734,-13.91357231,1.411294114,2.784799858,-0.913458822,0.133818103,0.621684335,-1.21554936,-0.974932613,-0.317343947,-0.292643124,-0.270790451,-0.06312286,-0.031032231,13.91357231
SRR19215379,12851.50977,41,5.453484535,26,2,0.444085658,3.148999929,13.94394875,-9.28264904,-2.609346149,0.710668771,-0.323561194,-0.577003123,-1.527271685,-0.892178918,0.353118024,-0.030704468,-0.038943535,0.111097608,0.328493443,-0.016825024,9.28264904
SRR19215380,12851.50977,41,5.453485012,14,2,0.190023854,3.148999929,14.367733,-31.48889351,-4.728660659,3.1493069,-1.504764323,-0.593817149,-3.706350058,-2.073036029,-1.504460848,-0.269191881,-0.429184534,-0.374104596,-0.180239824,-0.251740012,31.48889351
SRR19215381,12851.50977,41,5.453484535,14,2,0.186704099,3.148999929,12,-46.11116791,-8.697056903,-0.425133362,-1.669905586,-0.699855292,-3.86067318,-2.041489482,-1.598603249,-0.32223216,-0.380751971,-0.371940703,-0.164652307,-0.359026108,46.11116791
SRR19747141,67298.86719,32,5.748068333,14,1,0.347038805,0.128999993,13.31457329,-11.64864731,6.895155574,-1.048648211,1.665744253,-0.658133647,3.858542344,3.077650836,-1.406086153,0.116832796,-0.17889302,-0.083445763,-0.141968357,-1.118611809,11.64864731
SRR19747142,67298.86719,32,5.748068333,14,1,0.347038805,0.128999993,13.31457329,-11.64864731,4.801976506,-0.822548849,0.561240825,-0.813809553,3.165307149,2.711786934,-1.406086153,0.116832796,-0.17889302,-0.083445763,-0.141968357,-1.118611809,11.64864731
SRR19747143,67298.86719,32,5.748068333,14,1,0.347038805,0.128999993,13.31457329,-11.64864731,0.273755212,-0.885585325,0.230744566,-0.912036923,0.212071529,1.628561366,-1.406086153,0.116832796,-0.17889302,-0.083445763,-0.141968357,-1.118611809,11.64864731
SRR19747144,67298.86719,32,5.748068333,14,1,0.347038805,0.128999993,13.31457329,-11.64864731,-2.739937537,-0.778008941,0.237857664,-0.888250677,-0.920110518,-0.391425066,-1.406086153,0.116832796,-0.17889302,-0.083445763,-0.141968357,-1.118611809,11.64864731
SRR19747145,67298.86719,32,5.748068333,14,1,0.347038805,0.128999993,13.31457329,-11.64864731,-2.030657675,-1.601375924,1.343766431,-0.93448423,-1.487245392,0.64868144,-1.406086153,0.116832796,-0.17889302,-0.083445763,-0.141968357,-1.118611809,11.64864731
SRR19747146,67298.86719,32,5.748068333,14,1,0.347038805,0.128999993,13.31457329,-11.64864731,11.06049101,0.226500178,1.310848925,-0.551233586,5.408262385,4.666113107,-1.406086153,0.116832796,-0.17889302,-0.083445763,-0.141968357,-1.118611809,11.64864731
SRR19747147,67298.86719,32,5.748068333,14,1,0.347038805,0.128999993,13.31457329,-11.64864731,-0.544352036,-1.498907431,0.966729894,-0.666492106,0.229438198,0.424879408,-1.406086153,0.116832796,-0.17889302,-0.083445763,-0.141968357,-1.118611809,11.64864731
SRR19747148,67298.86719,32,5.748068333,14,1,0.347038805,0.128999993,13.31457329,-11.64864731,-3.334356432,-1.336612326,0.420728418,-0.817045613,-2.000187962,0.398761051,-1.406086153,0.116832796,-0.17889302,-0.083445763,-0.141968357,-1.118611809,11.64864731
SRR19747149,67298.86719,32,5.748068333,14,1,0.347038805,0.128999993,13.31457329,-11.64864731,-1.306869799,-1.224822713,0.931614302,-0.974970103,-0.723172075,0.684480792,-1.406086153,0.116832796,-0.17889302,-0.083445763,-0.141968357,-1.118611809,11.64864731
SRR19747150,67298.86719,32,5.748068333,14,1,0.347038805,0.128999993,13.31457329,-11.64864731,4.854418642,-1.011948965,1.336474087,-0.453445952,2.940063462,2.043276009,-1.406086153,0.116832796,-0.17889302,-0.083445763,-0.141968357,-1.118611809,11.64864731
SRR19747151,67298.86719,32,5.748068333,14,1,0.347038805,0.128999993,13.31457329,-11.64864731,1.423230592,-0.127260779,0.891435691,-0.65447202,0.54799825,0.76552945,-1.406086153,0.116832796,-0.17889302,-0.083445763,-0.141968357,-1.118611809,11.64864731
SRR19747152,67298.86719,32,5.748068333,14,1,0.347038805,0.128999993,13.31457329,-11.64864731,2.882232647,-0.603400493,1.212906048,-0.789444409,1.819386646,1.242784856,-1.406086153,0.116832796,-0.17889302,-0.083445763,-0.141968357,-1.118611809,11.64864731
SRR19747153,67298.86719,32,5.748068333,14,1,0.347038805,0.128999993,13.31457329,-11.64864731,1.945324781,-0.601145234,1.535700122,-0.740973522,1.733759395,0.01798402,-1.406086153,0.116832796,-0.17889302,-0.083445763,-0.141968357,-1.118611809,11.64864731
SRR19747154,67298.86719,32,5.748068333,14,1,0.347038805,0.128999993,13.31457329,-11.64864731,6.063261487,-0.526181978,0.603226297,-0.380080378,3.909505565,2.45679198,-1.406086153,0.116832796,-0.17889302,-0.083445763,-0.141968357,-1.118611809,11.64864731
SRR19747155,67298.86719,32,5.748068333,14,1,0.347038805,0.128999993,13.31457329,-11.64864731,0.993150016,-0.928668394,0.515065559,-0.88805222,0.143114153,2.151690918,-1.406086153,0.116832796,-0.17889302,-0.083445763,-0.141968357,-1.118611809,11.64864731
SRR19747156,67298.86719,32,5.748068333,14,1,0.347038805,0.128999993,13.31457329,-11.64864731,1.498244617,-0.972073455,0.981461548,-0.965316672,0.654203715,1.799969481,-1.406086153,0.116832796,-0.17889302,-0.083445763,-0.141968357,-1.118611809,11.64864731
SRR19747157,67298.86719,32,5.748068333,14,1,0.347038805,0.128999993,13.31457329,-11.64864731,2.902940166,-1.205899775,1.296458354,-0.057458922,1.293332507,1.576508001,-1.406086153,0.116832796,-0.17889302,-0.083445763,-0.141968357,-1.118611809,11.64864731
SRR19747158,67298.86719,32,5.748068333,14,1,0.347038805,0.128999993,13.31457329,-11.64864731,0.302106439,0.164131923,-0.064080355,-0.874458952,0.014502867,1.062010956,-1.406086153,0.116832796,-0.17889302,-0.083445763,-0.141968357,-1.118611809,11.64864731
SRR19747159,67298.86719,32,5.748068333,14,1,0.347038805,0.128999993,13.31457329,-11.64864731,5.973348986,-0.767663963,1.087969591,-0.433285331,4.403419046,1.682909643,-1.406086153,0.116832796,-0.17889302,-0.083445763,-0.141968357,-1.118611809,11.64864731
SRR19747160,67298.86719,32,5.748068333,14,1,0.347038805,0.128999993,13.31457329,-11.64864731,0.694292236,-1.124441942,0.516638446,-0.799568161,1.439025004,0.662638889,-1.406086153,0.116832796,-0.17889302,-0.083445763,-0.141968357,-1.118611809,11.64864731
SRR19769803,8602.787109,51,1.383008361,7,1,0.106775455,0.025,3.648190737,-73.78742981,1.601813768,-0.304699137,0.425913641,0.185317222,1.569134713,-0.273852671,-2.162732092,-0.429207049,-0.327777947,-0.421036041,-0.153589176,-0.83112188,73.78742981
SRR19769804,8602.787109,51,1.383008361,7,1,0.106775455,0.025,3.648190737,-73.78742981,-1.019528348,-1.649730767,0.580041871,-0.555337294,1.740112076,-1.134614233,-2.162732092,-0.429207049,-0.327777947,-0.421036041,-0.153589176,-0.83112188,73.78742981
SRR19769805,8602.787109,51,1.383008361,7,1,0.106775455,0.025,3.648190737,-73.78742981,-2.252648034,-1.743809046,-0.034399988,-0.412082434,1.794576852,-1.856933418,-2.162732092,-0.429207049,-0.327777947,-0.421036041,-0.153589176,-0.83112188,73.78742981
SRR19769806,8602.787109,51,1.383008361,7,1,0.106775455,0.025,3.648190737,-73.78742981,-1.050921525,-0.828701541,0.184155799,-0.799318748,1.553630539,-1.160687575,-2.162732092,-0.429207049,-0.327777947,-0.421036041,-0.153589176,-0.83112188,73.78742981
SRR19769807,8602.787109,51,0.354496568,7,1,0.059624027,0.025,2,-154.3360291,1.040739562,-0.255200465,-0.95200887,-0.752529124,1.912762393,1.087715628,-2.526134578,-0.521573369,-0.365062406,-0.506998417,-0.235423682,-0.897076704,154.3360291
SRR19769808,8602.787109,51,0.354496568,7,1,0.059624027,0.025,2,-154.3360291,1.456660869,-1.270974419,-0.97973768,-0.563947279,3.357326679,0.913993568,-2.526134578,-0.521573369,-0.365062406,-0.506998417,-0.235423682,-0.897076704,154.3360291
SRR19769809,8602.787109,51,0.354496568,7,1,0.059624027,0.025,2,-154.3360291,1.085798995,-0.743590373,-0.370350933,-0.482920085,2.398670556,0.28398983,-2.526134578,-0.521573369,-0.365062406,-0.506998417,-0.235423682,-0.897076704,154.3360291
SRR19769810,8602.787109,51,0.354496568,7,1,0.059624027,0.025,2,-154.3360291,1.126698108,-0.113008511,-0.62815258,-0.920224653,2.037399465,0.750684386,-2.526134578,-0.521573369,-0.365062406,-0.506998417,-0.235423682,-0.897076704,154.3360291
SRR19769811,8602.787109,51,1.383008361,7,1,0.106775455,0.025,3.648190737,-73.78742981,1.737161434,-1.269827255,0.441896286,-0.086444776,3.417460592,-0.765923412,-2.162732092,-0.429207049,-0.327777947,-0.421036041,-0.153589176,-0.83112188,73.78742981
SRR19769812,8602.787109,51,1.383008361,7,1,0.106775455,0.025,3.648190737,-73.78742981,3.809256972,-1.221518258,0.086773781,0.251868275,5.033510437,-0.341377262,-2.162732092,-0.429207049,-0.327777947,-0.421036041,-0.153589176,-0.83112188,73.78742981
SRR19769813,8602.787109,51,0.354496568,7,1,0.059624027,0.025,2,-154.3360291,0.548460805,-0.707418638,-0.59469698,-1.048905297,2.708446375,0.191035344,-2.526134578,-0.521573369,-0.365062406,-0.506998417,-0.235423682,-0.897076704,154.3360291
SRR19769814,8602.787109,51,0.354496568,7,1,0.059624027,0.025,2,-154.3360291,0.950680267,1.880541149,-0.676504585,-1.04637775,0.550082304,0.242939149,-2.526134578,-0.521573369,-0.365062406,-0.506998417,-0.235423682,-0.897076704,154.3360291
SRR20011430,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-1.674436431,0.532456678,-1.165335807,-0.566226644,0.576907871,-1.052238529,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011431,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-0.568179727,-1.133871441,-0.596166956,-0.752975771,3.082694535,-1.167860094,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011432,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-2.028516735,-1.195775355,0.096538293,-0.190469046,-0.173564224,-0.565246404,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011433,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-1.818591044,0.140200077,2.936609088,-0.522692464,-3.25101218,-1.121695564,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011434,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-3.267368259,-1.62158952,0.772448678,-0.215087432,-0.803755296,-1.399384689,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011435,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,2.542829367,-0.582506348,0.401322461,0.44452347,1.407401494,0.872088289,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011436,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,2.740271833,1.874090583,-0.045495878,0.555055183,-0.009802574,0.366424518,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011437,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,3.888376888,0.159909656,-1.059202303,-0.208085395,4.610877225,0.384877706,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011438,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,5.96795366,-0.942720947,0.570897208,0.235276215,2.780706668,3.323794517,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011439,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,1.030770501,-0.862632036,0.362359662,-0.442882671,2.837627903,-0.863702356,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011440,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-4.720804859,-1.091070559,0.638914182,-0.194529269,-2.124260807,-1.949858406,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011441,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-1.402594011,2.07082399,3.590369967,0.417527136,-5.819817773,-1.661497331,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011442,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-2.085061089,-0.982665539,-1.219895809,-0.480393779,1.192023797,-0.594129758,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011443,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,1.748386344,-0.163868898,0.421660773,-0.364805376,3.14603404,-1.290634194,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011444,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-1.086699136,-0.017231508,-0.03962402,-0.231304803,0.039782522,-0.838321327,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011445,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-2.850266304,0.24015308,-0.444462911,-0.779528689,-0.35791764,-1.508510145,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011446,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,0.036474025,-0.651250408,-0.813606359,-1.032976329,2.302796212,0.231510909,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011447,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-2.606456015,0.480939045,0.070318936,-0.219166692,-1.015244212,-1.923303091,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011448,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-7.364799298,-1.056805275,0.659948662,0.033717708,-5.642290342,-1.359370052,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011449,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-3.65503087,-0.543949873,-1.147660968,-0.468428275,0.162881656,-1.65787341,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011450,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-4.235910029,-0.705241998,-1.502681036,-0.993514822,-0.288976699,-0.745495472,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011451,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-5.625315906,-1.847635649,-0.779108218,-0.015082932,-3.723681816,0.74019271,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011452,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-3.370617251,0.07313674,0.504357216,0.765684332,-2.849693979,-1.86410156,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011453,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,11.63720469,0.599014481,3.00129352,1.470926588,3.084596179,3.481373925,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011454,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,40.31912631,2.435822652,7.834739882,2.987408243,18.8812562,8.179899335,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011455,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,2.050328877,0.033147694,0.357538917,-0.338277217,2.029691453,-0.03177197,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011456,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-4.560628293,-1.414371586,-1.110472258,-0.838508124,-0.601500694,-0.595775631,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011457,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-3.324877759,-0.857844513,-0.244035397,-0.338273648,-1.962108033,0.077383833,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011458,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,10.73922868,0.632521766,4.160045153,0.203454708,3.986554493,1.756652563,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011459,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,31.28488613,1.793859945,6.842028837,1.914447033,13.24491337,7.489636949,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011460,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-4.493044133,-0.558015447,-1.017826782,-0.575549102,-0.795697516,-1.545955285,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011461,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-5.310676591,0.19630154,-1.976031769,-0.982312205,-2.048086193,-0.500547965,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011462,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-5.719620863,-0.662068,-0.552710982,-0.423929272,-2.11247501,-1.968437598,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011463,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-7.165102275,-0.767486812,-0.801859785,-0.808476263,-2.503286849,-2.283992565,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011464,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,9.484101204,-1.448267973,2.953720402,1.629246756,4.31068406,2.038717958,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011465,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,24.09034821,0.237689061,5.301633488,1.220237851,12.94128985,4.38949796,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011466,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-0.964560847,0.245071104,-0.384804272,-0.587085592,0.717499498,-0.955241586,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011467,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-2.011892781,-0.977898063,-1.073470182,-0.55931743,2.242329776,-1.643536882,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011468,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,16.3688802,15.4024654,-0.476019716,-0.992192645,2.638499463,-0.20387231,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011469,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,16.11562008,0.174772292,4.368776554,2.097383162,5.126917983,4.347770088,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011470,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,40.72074475,1.913651531,9.544218158,2.852901688,16.40350072,10.00647265,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011471,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,1.57039848,-0.032335321,0.947571394,0.763608524,-0.424069046,0.31562293,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011472,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-1.856248457,1.285222882,1.814248001,0.682845706,-5.301279632,-0.337285413,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011473,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-6.499935015,-0.674799279,0.950975859,-0.25161549,-4.790920468,-1.733575636,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011474,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-4.155349301,-0.621630935,0.665604656,-0.232959741,-2.975632123,-0.990731158,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011475,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,6.882517307,2.40558551,1.197100029,-0.183796484,3.555544324,-0.091916071,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011476,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,0.840447455,-0.522802735,0.446362152,-0.575643986,1.089337604,0.403194421,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011477,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,2.514016644,-1.425554919,0.447375311,-0.029819439,2.603427296,0.918588395,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011478,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,2.966192767,-1.508777111,0.751750951,-0.201443529,2.128461142,1.796201315,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011479,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,1.381398348,-0.413871392,2.809211812,0.434489163,-1.785421043,0.336989808,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011480,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,-5.136575531,-1.197095938,1.084085521,-0.104404399,-3.931893018,-0.987267697,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011481,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,9.099936747,-1.327941665,1.601799237,0.772632593,5.248710519,2.804736062,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
SRR20011482,55768.4375,34,2.191226721,11,1,0.255357742,0.326999992,2.49439311,-15.00960064,5.063487249,1.194256614,0.334973698,-0.352608962,3.800529074,0.086336824,-2.173919235,-0.226236808,-0.063123909,-0.208396779,-0.166586403,-1.509575336,15.00960064
